Disaster Group,Disaster Type,Country,Country Code,Total Deaths,Total Damage,Year,NY.GDP.PCAP,CO2 emissions (kt)
Natural,Storm,China,CHN,13,472354,2013,7020.386074,9979128.0
Natural,Earthquake,China,CHN,3,194720,2013,7020.386074,9979128.0
Natural,Flood,China,CHN,118,6231053,2013,7020.386074,9979128.0
Natural,Storm,China,CHN,13,25125,2013,7020.386074,9979128.0
Natural,Flood,China,CHN,17,430897,2013,7020.386074,9979128.0
Natural,Storm,China,CHN,8,8416947,2013,7020.386074,9979128.0
Natural,Flood,China,CHN,13,515067,2013,7020.386074,9979128.0
Natural,Earthquake,China,CHN,13,7914,2013,7020.386074,9979128.0
Natural,Earthquake,China,CHN,13,47738,2013,7020.386074,9979128.0
Natural,Storm,China,CHN,12,193464,2013,7020.386074,9979128.0
Natural,Flood,Philippines,PHL,10,3518,2013,2847.567943,95504.1
Natural,Storm,Philippines,PHL,7,1256,2013,2847.567943,95504.1
Natural,Storm,Philippines,PHL,18,40742,2013,2847.567943,95504.1
Natural,Flood,Philippines,PHL,31,2751211,2013,2847.567943,95504.1
Natural,Flood,Philippines,PHL,11,45225,2013,2847.567943,95504.1
Natural,Storm,Philippines,PHL,6,2111,2013,2847.567943,95504.1
Natural,Earthquake,Philippines,PHL,230,64646,2013,2847.567943,95504.1
Natural,Flood,Philippines,PHL,33,5025,2013,2847.567943,95504.1
Natural,Storm,Philippines,PHL,20,121509,2013,2847.567943,95504.1
Natural,Storm,Philippines,PHL,7354,12562607,2013,2847.567943,95504.1
Natural,Flood,Philippines,PHL,20,2497,2013,2847.567943,95504.1
Natural,Storm,Philippines,PHL,4,5941,2013,2847.567943,95504.1
Natural,Drought,Zimbabwe,ZWE,13,628130,2013,1408.36781,12216.8
Natural,Storm,Madagascar,MDG,42,31407,2013,526.6880196,2930.23
Natural,Storm,Seychelles,SYC,13,11683,2013,14729.62662,412.2
Natural,Earthquake,Solomon Islands,SLB,10,2513,2013,2208.085284,389.0
Natural,Flood,Solomon Islands,SLB,13,2513,2013,2208.085284,389.0
Natural,Flood,Sri Lanka,LKA,58,2513,2013,3643.832447,14448.4
Natural,Storm,Japan,JPN,9,17839,2013,40898.6479,1267376.2
Natural,Flood,Japan,JPN,5,2513,2013,40898.6479,1267376.2
Natural,Storm,Japan,JPN,13,2513,2013,40898.6479,1267376.2
Natural,Storm,Japan,JPN,39,251252,2013,40898.6479,1267376.2
Natural,Storm,Japan,JPN,1,2513,2013,40898.6479,1267376.2
Natural,Storm,Japan,JPN,6,2513,2013,40898.6479,1267376.2
Natural,Earthquake,Colombia,COL,13,5025,2013,8263.641929,77725.4
Natural,Flood,Colombia,COL,7,2513,2013,8263.641929,77725.4
Natural,Impact,Russian Federation,RUS,13,41457,2013,15974.62207,1632679.7
Natural,Flood,Russian Federation,RUS,13,1256261,2013,15974.62207,1632679.7
Natural,Flood,Pakistan,PAK,234,1884391,2013,1259.668368,145993.7
Natural,Earthquake,Pakistan,PAK,399,125626,2013,1259.668368,145993.7
Natural,Flood,Mauritius,MUS,11,2513,2013,9764.644131,3818.0
Natural,Storm,Bangladesh,BGD,31,25125,2013,973.7739043,62965.7
Natural,Earthquake,India,IND,3,150751,2013,1438.057005,1972429.4
Natural,Flood,India,IND,6054,1381887,2013,1438.057005,1972429.4
Natural,Flood,India,IND,174,2513,2013,1438.057005,1972429.4
Natural,Flood,India,IND,72,326628,2013,1438.057005,1972429.4
Natural,Storm,India,IND,47,795805,2013,1438.057005,1972429.4
Natural,Storm,India,IND,10,329140,2013,1438.057005,1972429.4
Natural,Flood,Argentina,ARG,52,1633139,2013,13080.25473,183255.7
Natural,Storm,Argentina,ARG,4,2513,2013,13080.25473,183255.7
Natural,Flood,Kenya,KEN,96,45225,2013,1376.829205,14387.7
Natural,Flood,Ethiopia,ETH,13,2764,2013,490.7924784,10190.8
Natural,Flood,Uganda,UGA,13,3894,2013,819.7578673,3694.3
Natural,Storm,Mexico,MEX,14,2513,2013,11317.49106,475737.5
Natural,Storm,Mexico,MEX,169,5276295,2013,11317.49106,475737.5
Natural,Storm,Mexico,MEX,23,1884391,2013,11317.49106,475737.5
Natural,Flood,Canada,CAN,4,7160686,2013,52635.17496,555742.4
Natural,Extreme temperature,Canada,CAN,10,251252,2013,52635.17496,555742.4
Natural,Storm,Canada,CAN,13,1771328,2013,52635.17496,555742.4
Natural,Storm,Armenia,ARM,13,75376,2013,3833.157074,5501.5
Natural,Flood,Austria,AUT,4,1256261,2013,50731.12725,65752.7
Natural,Flood,Czechia,CZE,15,1040877,2013,20133.16914,102910.3
Natural,Flood,Germany,DEU,4,16205764,2013,46298.92292,776151.8
Natural,Storm,Germany,DEU,13,6030052,2013,46298.92292,776151.8
Natural,Storm,Paraguay,PRY,13,31407,2013,6410.814703,5301.2
Natural,Flood,France,FRA,2,822851,2013,42602.71797,338453.1
Natural,Storm,Switzerland,CHE,13,314065,2013,87304.33058,43531.2
Natural,Flood,Thailand,THA,13,121857,2013,6041.133948,264681.0
Natural,Flood,Thailand,THA,61,605518,2013,6041.133948,264681.0
Natural,Flood,Viet Nam,VNM,5,8166,2013,2367.499331,164297.4
Natural,Storm,Viet Nam,VNM,7,1256,2013,2367.499331,164297.4
Natural,Storm,Viet Nam,VNM,31,833190,2013,2367.499331,164297.4
Natural,Storm,Viet Nam,VNM,20,95476,2013,2367.499331,164297.4
Natural,Storm,Viet Nam,VNM,16,922095,2013,2367.499331,164297.4
Natural,Flood,Viet Nam,VNM,47,90451,2013,2367.499331,164297.4
Natural,Earthquake,New Zealand,NZL,13,62813,2013,42976.64959,31885.5
Natural,Storm,New Zealand,NZL,13,25125,2013,42976.64959,31885.5
Natural,Drought,New Zealand,NZL,13,1033903,2013,42976.64959,31885.5
Natural,Flood,Sudan,SDN,76,8794,2013,1834.561035,15853.2
Natural,Storm,Somalia,SOM,162,2513,2013,454.0772642,649.4
Natural,Earthquake,Guatemala,GTM,1,2513,2013,3522.767429,13046.3
Natural,Flood,Niger,NER,32,81310,2013,548.1578488,1975.01
Natural,Flood,Romania,ROU,9,13819,2013,9497.206476,72090.6
Natural,Flood,Mauritania,MRT,8,2513,2013,1929.775639,2101.2
Natural,Flood,Cambodia,KHM,200,628130,2013,1015.220881,5737.6
Natural,Extreme temperature,Chile,CHL,13,1256261,2013,15842.15916,82998.5
Natural,Flood,Ukraine,UKR,2,26381,2013,4187.739746,270268.7
Natural,Flood,Italy,ITA,18,979883,2013,35560.08141,346458.3
Natural,Flood,Dominican Republic,DOM,13,128,2013,6171.295127,21287.2
Natural,Flood,Malaysia,MYS,4,2513,2013,10727.66902,223086.5
Natural,Drought,Panama,PAN,13,251252,2013,11932.28622,10252.3
Natural,Storm,Tonga,TON,1,38322,2014,4125.425454,113.4
Natural,Flood,Brazil,BRA,13,247241,2014,12071.40446,511618.0
Natural,Drought,Brazil,BRA,13,6181033,2014,12071.40446,511618.0
Natural,Wildfire,Australia,AUS,2,30905,2014,62558.24388,379267.2
Natural,Wildfire,Australia,AUS,13,123621,2014,62558.24388,379267.2
Natural,Storm,Australia,AUS,13,1236207,2014,62558.24388,379267.2
Natural,Flood,Honduras,HND,4,1731,2014,2164.42455,9884.1
Natural,Storm,France,FRA,6,224990,2014,43068.54872,306017.4
Natural,Flood,France,FRA,5,374571,2014,43068.54872,306017.4
Natural,Storm,Morocco,MAR,49,370862,2014,3430.534424,58691.7
Natural,Flood,Canada,CAN,13,159471,2014,50955.99832,561760.5
Natural,Flood,Indonesia,IDN,20,189140,2014,3476.624854,484640.1
Natural,Flood,Indonesia,IDN,13,213864,2014,3476.624854,484640.1
Natural,Volcanic activity,Indonesia,IDN,32,102605,2014,3476.624854,484640.1
Natural,Flood,Indonesia,IDN,32,741724,2014,3476.624854,484640.1
Natural,Flood,Indonesia,IDN,11,2472,2014,3476.624854,484640.1
Natural,Volcanic activity,Indonesia,IDN,7,127329,2014,3476.624854,484640.1
Natural,Flood,Colombia,COL,44,9890,2014,8167.472842,80091.0
Natural,Storm,Philippines,PHL,79,15565,2014,2935.928598,101822.5
Natural,Storm,Philippines,PHL,6,3956,2014,2935.928598,101822.5
Natural,Storm,Philippines,PHL,111,1014402,2014,2935.928598,101822.5
Natural,Flood,Philippines,PHL,13,978,2014,2935.928598,101822.5
Natural,Storm,Philippines,PHL,22,93683,2014,2935.928598,101822.5
Natural,Storm,Philippines,PHL,4,23714,2014,2935.928598,101822.5
Natural,Storm,Philippines,PHL,18,140777,2014,2935.928598,101822.5
Natural,Storm,Philippines,PHL,72,21866,2014,2935.928598,101822.5
Natural,Flood,Argentina,ARG,13,76645,2014,12334.79825,179600.7
Natural,Flood,Italy,ITA,2,148345,2014,35565.72138,327498.0
Natural,Flood,Italy,ITA,4,363445,2014,35565.72138,327498.0
Natural,Flood,Italy,ITA,3,148345,2014,35565.72138,327498.0
Natural,Flood,Italy,ITA,1,374571,2014,35565.72138,327498.0
Natural,Storm,Italy,ITA,5,309052,2014,35565.72138,327498.0
Natural,Flood,India,IND,27,2472,2014,1559.863779,2147107.0
Natural,Flood,India,IND,35,247241,2014,1559.863779,2147107.0
Natural,Flood,India,IND,298,19779307,2014,1559.863779,2147107.0
Natural,Flood,India,IND,95,201502,2014,1559.863779,2147107.0
Natural,Storm,India,IND,53,8653447,2014,1559.863779,2147107.0
Natural,Flood,India,IND,47,123621,2014,1559.863779,2147107.0
Natural,Earthquake,Greece,GRC,13,220045,2014,21616.71001,69548.7
Natural,Earthquake,Greece,GRC,3,556293,2014,21616.71001,69548.7
Natural,Storm,Japan,JPN,37,7293619,2014,38475.39525,1217306.6
Natural,Storm,Japan,JPN,24,228698,2014,38475.39525,1217306.6
Natural,Storm,Japan,JPN,7,192848,2014,38475.39525,1217306.6
Natural,Mass movement (wet),Japan,JPN,82,46976,2014,38475.39525,1217306.6
Natural,Storm,Japan,JPN,10,247241,2014,38475.39525,1217306.6
Natural,Storm,Japan,JPN,9,123621,2014,38475.39525,1217306.6
Natural,Storm,Japan,JPN,7,123621,2014,38475.39525,1217306.6
Natural,Earthquake,Japan,JPN,13,2472,2014,38475.39525,1217306.6
Natural,Flood,Burundi,BDI,96,2472,2014,257.8185574,364.8
Natural,Flood,Zimbabwe,ZWE,3,24724,2014,1407.034291,12010.7
Natural,Flood,Serbia,SRB,51,2532075,2014,6600.056211,38980.7
Natural,Flood,Afghanistan,AFG,81,3709,2014,626.5129305,9281.34
Natural,Storm,China,CHN,10,834439,2014,7636.07434,10021043.4
Natural,Earthquake,China,CHN,13,215100,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,1,61810,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,21,191612,2014,7636.07434,10021043.4
Natural,Earthquake,China,CHN,13,98897,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,3,192848,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,9,563710,2014,7636.07434,10021043.4
Natural,Earthquake,China,CHN,13,74172,2014,7636.07434,10021043.4
Natural,Earthquake,China,CHN,13,2472,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,37,1236207,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,33,836912,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,13,161943,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,11,116203,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,24,1112586,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,24,597088,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,71,5232829,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,14,618103,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,23,618103,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,66,1545258,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,5,338721,2014,7636.07434,10021043.4
Natural,Earthquake,China,CHN,731,6181033,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,27,602033,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,10,741724,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,65,704638,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,50,1730689,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,9,3584999,2014,7636.07434,10021043.4
Natural,Earthquake,China,CHN,1,338721,2014,7636.07434,10021043.4
Natural,Earthquake,China,CHN,5,61810,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,13,389405,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,53,865345,2014,7636.07434,10021043.4
Natural,Flood,China,CHN,37,1359827,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,128,123621,2014,7636.07434,10021043.4
Natural,Storm,China,CHN,20,38322,2014,7636.07434,10021043.4
Natural,Drought,China,CHN,13,1458724,2014,7636.07434,10021043.4
Natural,Drought,China,CHN,13,3090517,2014,7636.07434,10021043.4
Natural,Earthquake,Thailand,THA,1,76645,2014,5822.377783,261377.0
Natural,Flood,Thailand,THA,10,12362,2014,5822.377783,261377.0
Natural,Flood,Solomon Islands,SLB,47,29669,2014,2235.733703,340.7
Natural,Earthquake,Chile,CHL,6,123621,2014,14675.15087,76560.3
Natural,Wildfire,Chile,CHL,12,42031,2014,14675.15087,76560.3
Natural,Storm,Vanuatu,VUT,12,2472,2014,2861.203154,158.9
Natural,Flood,South Africa,ZAF,32,105078,2014,6965.137897,448298.1
Natural,Earthquake,Nicaragua,NIC,2,3709,2014,1913.521348,4758.6
Natural,Flood,Tajikistan,TJK,20,2472,2014,1094.430124,4583.6
Natural,Mass movement (wet),Nepal,NPL,156,18543,2014,827.7447049,7132.2
Natural,Storm,Mexico,MEX,3,17307,2014,11490.02169,462240.1
Natural,Storm,Mexico,MEX,6,3090517,2014,11490.02169,462240.1
Natural,Storm,Mexico,MEX,1,618,2014,11490.02169,462240.1
Natural,Storm,Mexico,MEX,3,30905,2014,11490.02169,462240.1
Natural,Storm,Mexico,MEX,6,2472,2014,11490.02169,462240.1
Natural,Flood,Bulgaria,BGR,15,466050,2014,7912.274844,42054.4
Natural,Flood,Bulgaria,BGR,3,12362,2014,7912.274844,42054.4
Natural,Storm,Bulgaria,BGR,1,673733,2014,7912.274844,42054.4
Natural,Flood,Bosnia and Herzegovina,BIH,25,539703,2014,5196.970084,19506.8
Natural,Flood,Bangladesh,BGD,59,197793,2014,1108.514957,66313.1
Natural,Flood,Sri Lanka,LKA,27,2472,2014,3885.623616,17458.3
Natural,Drought,Sri Lanka,LKA,13,30905,2014,3885.623616,17458.3
Natural,Drought,Guatemala,GTM,13,71700,2014,3779.626205,13998.5
Natural,Flood,Russian Federation,RUS,6,9890,2014,14095.64648,1611960.7
Natural,Drought,Haiti,HTI,13,2472,2014,1454.649175,3021.14
Natural,Storm,Germany,DEU,2,494483,2014,48023.86998,736011.7
Natural,Storm,Viet Nam,VNM,27,7664,2014,2558.778758,180698.8
Natural,Storm,Viet Nam,VNM,11,5563,2014,2558.778758,180698.8
Natural,Flood,Cambodia,KHM,45,2472,2014,1098.074538,6947.2
Natural,Flood,Niger,NER,36,2472,2014,560.7544752,2156.78
Natural,Flood,Pakistan,PAK,255,2472413,2014,1303.18537,154235.2
Natural,Extreme temperature,Pakistan,PAK,139,22252,2014,1303.18537,154235.2
Natural,Flood,Malaysia,MYS,17,351083,2014,11045.58012,236264.6
Natural,Flood,Malawi,MWI,278,481549,2015,544.2768727,1089.52
Natural,Drought,Jamaica,JAM,13,12362,2014,4991.561532,7191.3
Natural,Drought,El Salvador,SLV,13,123474,2015,3761.51368,6997.6
Natural,Wildfire,Australia,AUS,13,62972,2015,56758.8692,385782.4
Natural,Storm,Australia,AUS,13,96310,2015,56758.8692,385782.4
Natural,Storm,Australia,AUS,1,674169,2015,56758.8692,385782.4
Natural,Storm,Australia,AUS,13,70380,2015,56758.8692,385782.4
Natural,Storm,Australia,AUS,7,1605165,2015,56758.8692,385782.4
Natural,Wildfire,Australia,AUS,2,246948,2015,56758.8692,385782.4
Natural,Wildfire,Australia,AUS,13,123474,2015,56758.8692,385782.4
Natural,Flood,Australia,AUS,6,493897,2015,56758.8692,385782.4
Natural,Storm,Madagascar,MDG,89,44451,2015,455.6380346,3284.62
Natural,Storm,Madagascar,MDG,6,12347,2015,455.6380346,3284.62
Natural,Storm,Philippines,PHL,2,1235,2015,2974.296917,110990.9
Natural,Storm,Philippines,PHL,2,430,2015,2974.296917,110990.9
Natural,Storm,Philippines,PHL,5,1852113,2015,2974.296917,110990.9
Natural,Storm,Philippines,PHL,13,2739,2015,2974.296917,110990.9
Natural,Flood,Philippines,PHL,23,106,2015,2974.296917,110990.9
Natural,Flood,Philippines,PHL,9,141,2015,2974.296917,110990.9
Natural,Storm,Philippines,PHL,40,37411,2015,2974.296917,110990.9
Natural,Storm,Philippines,PHL,51,260512,2015,2974.296917,110990.9
Natural,Storm,Philippines,PHL,2,1605,2015,2974.296917,110990.9
Natural,Storm,Philippines,PHL,46,166958,2015,2974.296917,110990.9
Natural,Drought,Philippines,PHL,13,104211,2015,2974.296917,110990.9
Natural,Earthquake,Malaysia,MYS,24,2,2015,9699.600463,236229.4
Natural,Flood,North Macedonia,MKD,7,107423,2015,4861.55616,7142.1
Natural,Storm,Oman,OMN,13,272878,2015,18777.43306,70131.7
Natural,Flood,Indonesia,IDN,6,290164,2015,3322.581679,489052.8
Natural,Wildfire,Indonesia,IDN,19,1234742,2015,3322.581679,489052.8
Natural,Flood,Bulgaria,BGR,5,7162,2015,7078.860323,44556.5
Natural,Storm,Argentina,ARG,8,21238,2015,13789.06042,185550.0
Natural,Mass movement (wet),Afghanistan,AFG,254,3704,2015,566.8811327,10057.59
Natural,Earthquake,China,CHN,13,18089,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,6,258061,2015,8016.445595,9859281.2
Natural,Earthquake,China,CHN,13,18521,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,34,277817,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,13,133352,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,7,24695,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,1,160516,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,2,308685,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,58,987794,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,7,569216,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,20,313624,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,17,617371,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,15,246948,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,13,1160657,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,9,771714,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,16,2469484,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,13,179038,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,13,13582,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,35,796409,2015,8016.445595,9859281.2
Natural,Earthquake,China,CHN,3,3951,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,13,263000,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,28,1481690,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,6,104953,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,18,1583791,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,19,516122,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,41,271643,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,13,816164,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,20,5185916,2015,8016.445595,9859281.2
Natural,Storm,China,CHN,14,53094,2015,8016.445595,9859281.2
Natural,Flood,China,CHN,38,160516,2015,8016.445595,9859281.2
Natural,Drought,China,CHN,13,3042404,2015,8016.445595,9859281.2
Natural,Storm,Italy,ITA,3,1072991,2015,30242.38614,337862.1
Natural,Flood,Italy,ITA,4,201263,2015,30242.38614,337862.1
Natural,Flood,Italy,ITA,13,137056,2015,30242.38614,337862.1
Natural,Flood,Chile,CHL,178,1852113,2015,13567.35722,82260.4
Natural,Volcanic activity,Chile,CHL,13,740845,2015,13567.35722,82260.4
Natural,Earthquake,Chile,CHL,19,987794,2015,13567.35722,82260.4
Natural,Drought,Papua New Guinea,PNG,24,74085,2015,2502.073445,6369.7
Natural,Storm,Solomon Islands,SLB,9,2469,2015,2134.805418,304.1
Natural,Storm,Vanuatu,VUT,11,554893,2015,2643.886886,134.3
Natural,Flood,India,IND,44,93840,2015,1590.174331,2158023.2
Natural,Storm,India,IND,1,3704,2015,1590.174331,2158023.2
Natural,Storm,India,IND,27,1118676,2015,1590.174331,2158023.2
Natural,Storm,India,IND,100,197559,2015,1590.174331,2158023.2
Natural,Flood,India,IND,81,745784,2015,1590.174331,2158023.2
Natural,Flood,India,IND,325,2716432,2015,1590.174331,2158023.2
Natural,Drought,India,IND,13,3704226,2015,1590.174331,2158023.2
Natural,Flood,Burundi,BDI,52,16052,2015,289.3596272,366.8
Natural,Storm,Bangladesh,BGD,53,4939,2015,1236.004392,73156.9
Natural,Flood,Bangladesh,BGD,20,49390,2015,1236.004392,73156.9
Natural,Storm,Bangladesh,BGD,45,49390,2015,1236.004392,73156.9
Natural,Flood,Myanmar,MMR,149,146934,2015,1159.340201,19034.0
Natural,Earthquake,Tajikistan,TJK,2,6174,2015,970.3625997,4904.8
Natural,Storm,Mexico,MEX,14,2469,2015,10098.17318,471632.6
Natural,Storm,Mexico,MEX,14,1016193,2015,10098.17318,471632.6
Natural,Flood,Pakistan,PAK,49,1235,2015,1421.835278,164152.3
Natural,Flood,Saudi Arabia,SAU,11,2469,2015,20442.36606,565190.1
Natural,Wildfire,Russian Federation,RUS,30,168937,2015,9313.021484,1592559.4
Natural,Earthquake,Nepal,NPL,8831,6388555,2015,882.3076634,7186.2
Natural,Flood,Kazakhstan,KAZ,2,6544,2015,10510.77032,191059.6
Natural,Storm,Brazil,BRA,2,2469,2015,8783.215424,485344.1
Natural,Flood,Brazil,BRA,3,2469,2015,8783.215424,485344.1
Natural,Storm,Japan,JPN,13,28646,2015,34960.63938,1178349.1
Natural,Storm,Japan,JPN,2,255592,2015,34960.63938,1178349.1
Natural,Flood,Japan,JPN,21,1728639,2015,34960.63938,1178349.1
Natural,Extreme temperature,Peru,PER,21,116066,2015,6180.119268,54553.5
Natural,Flood,New Zealand,NZL,1,123474,2015,38630.72659,32281.2
Natural,Flood,New Zealand,NZL,13,211141,2015,38630.72659,32281.2
Natural,Flood,Ghana,GHA,25,14817,2015,1711.271317,14320.7
Natural,Flood,Nigeria,NGA,53,30869,2015,2679.554223,107746.4
Natural,Flood,Georgia,GEO,40,28399,2015,4014.111651,9399.4
Natural,Flood,Viet Nam,VNM,32,251887,2015,2595.234844,201513.3
Natural,Storm,Viet Nam,VNM,11,269,2015,2595.234844,201513.3
Natural,Drought,Viet Nam,VNM,13,8334508,2015,2595.234844,201513.3
Natural,Flood,Burkina Faso,BFA,8,38277,2015,632.1266858,3801.8
Natural,Mass movement (wet),Guatemala,GTM,350,6174,2015,3994.629085,16455.9
Natural,Storm,Dominica,DMA,30,596146,2015,7724.042411,180.9
Natural,Flood,France,FRA,20,1140902,2015,36652.92231,311175.4
Natural,Flood,Spain,ESP,4,2469,2015,25754.36103,257251.2
Natural,Storm,Cabo Verde,CPV,9,1358,2015,3169.078901,499.9
Natural,Drought,Ethiopia,ETH,13,1728639,2015,630.3126194,13046.3
Natural,Earthquake,Timor-Leste,TLS,13,4939,2015,1322.929094,437.2
Natural,Storm,Thailand,THA,3,693,2015,5708.794091,268853.3
Natural,Drought,Thailand,THA,13,4074649,2015,5708.794091,268853.3
Natural,Drought,Botswana,BWA,13,54329,2015,5869.737579,6949.712
Natural,Drought,Marshall Islands,MHL,13,6050,2015,3703.649059,146.3
Natural,Drought,South Africa,ZAF,13,308685,2015,6204.929901,425063.1
Natural,Drought,Namibia,NAM,13,74085,2015,4965.672765,4137.3
Natural,Storm,Bangladesh,BGD,28,731615,2016,1659.962496,81128.9
Natural,Flood,Bangladesh,BGD,106,182904,2016,1659.962496,81128.9
Natural,Earthquake,India,IND,8,91452,2016,1714.279537,2195248.5
Natural,Flood,India,IND,18,182904,2016,1714.279537,2195248.5
Natural,Flood,India,IND,61,121936,2016,1714.279537,2195248.5
Natural,Flood,India,IND,50,182904,2016,1714.279537,2195248.5
Natural,Flood,India,IND,254,426776,2016,1714.279537,2195248.5
Natural,Flood,India,IND,184,195097,2016,1714.279537,2195248.5
Natural,Flood,India,IND,28,718202,2016,1714.279537,2195248.5
Natural,Storm,India,IND,24,1219359,2016,1714.279537,2195248.5
Natural,Wildfire,Australia,AUS,2,134129,2016,49918.79393,394803.6
Natural,Storm,Australia,AUS,5,609679,2016,49918.79393,394803.6
Natural,Flood,Australia,AUS,1,30484,2016,49918.79393,394803.6
Natural,Flood,Indonesia,IDN,8,2439,2016,3558.818852,483978.7
Natural,Mass movement (wet),Indonesia,IDN,62,30484,2016,3558.818852,483978.7
Natural,Flood,Indonesia,IDN,53,26826,2016,3558.818852,483978.7
Natural,Earthquake,Indonesia,IDN,104,121936,2016,3558.818852,483978.7
Natural,Flood,Indonesia,IDN,10,12194,2016,3558.818852,483978.7
Natural,Flood,Indonesia,IDN,13,90233,2016,3558.818852,483978.7
Natural,Extreme temperature,China,CHN,5,1950974,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,11,24387,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,5,207291,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,20,118278,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,13,246310,2016,8094.390167,9860914.0
Natural,Mass movement (wet),China,CHN,66,853551,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,12,545053,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,17,84136,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,102,368246,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,12,936467,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,25,809654,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,99,609679,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,68,3658076,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,34,823067,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,289,26825889,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,69,1842646,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,289,5487114,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,13,213388,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,13,2804525,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,35,1012068,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,13,1085229,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,13,149981,2016,8094.390167,9860914.0
Natural,Storm,China,CHN,23,28045,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,23,158517,2016,8094.390167,9860914.0
Natural,Flood,China,CHN,23,25607,2016,8094.390167,9860914.0
Natural,Earthquake,China,CHN,1,6706,2016,8094.390167,9860914.0
Natural,Earthquake,China,CHN,13,164613,2016,8094.390167,9860914.0
Natural,Earthquake,China,CHN,2,73162,2016,8094.390167,9860914.0
Natural,Drought,China,CHN,13,3658076,2016,8094.390167,9860914.0
Natural,Earthquake,Japan,JPN,9,46335626,2016,39375.47316,1164869.4
Natural,Earthquake,Japan,JPN,49,24387171,2016,39375.47316,1164869.4
Natural,Storm,Japan,JPN,2,121936,2016,39375.47316,1164869.4
Natural,Earthquake,Japan,JPN,13,121936,2016,39375.47316,1164869.4
Natural,Flood,Thailand,THA,4,146323,2016,5854.463908,267916.3
Natural,Flood,Thailand,THA,14,30484,2016,5854.463908,267916.3
Natural,Flood,Ecuador,ECU,9,12194,2016,6079.088736,39791.7
